epoch;loss;lr;val_loss
91;581.5230712890625;0.0009130177;582.32470703125
92;581.5230712890625;0.00091210514;582.32470703125
93;581.5230712890625;0.0009111935;582.3245849609375
94;581.5230712890625;0.0009102828;582.3245849609375
95;581.5230712890625;0.00090937293;582.3245849609375
96;581.5230712890625;0.000908464;582.3245849609375
97;581.5230712890625;0.000907556;582.3245239257812
98;581.5230102539062;0.00090664893;582.3245239257812
99;581.52294921875;0.0009057427;582.324462890625
100;581.52294921875;0.0009048374;582.324462890625
101;581.52294921875;0.000903933;582.324462890625
102;581.52294921875;0.0009030296;582.3244018554688
103;581.52294921875;0.00090212695;582.3244018554688
104;581.52294921875;0.0009012253;582.3244018554688
105;581.52294921875;0.00090032455;582.3244018554688
106;581.52294921875;0.00089942466;582.3242797851562
107;581.52294921875;0.0008985257;582.3242797851562
108;581.52294921875;0.0008976276;582.3242797851562
109;581.52294921875;0.0008967304;582.3242797851562
110;581.5228881835938;0.0008958341;582.32421875
111;581.5228881835938;0.00089493877;582.32421875
112;581.5228881835938;0.00089404423;582.32421875
113;581.5228881835938;0.0008931507;582.3241577148438
114;581.5228271484375;0.00089225796;582.3241577148438
115;581.5228881835938;0.00089136616;582.3241577148438
116;581.5228881835938;0.00089047523;582.3240966796875
117;581.5228271484375;0.0008895852;582.3240356445312
118;581.5228271484375;0.00088869606;582.3240356445312
119;581.5228271484375;0.0008878078;582.3240356445312
120;581.5228271484375;0.00088692043;582.3240356445312
121;581.5228271484375;0.000886034;582.3240356445312
122;581.5228271484375;0.00088514836;582.323974609375
123;581.5228271484375;0.00088426366;582.323974609375
124;581.5228271484375;0.00088337983;582.323974609375
125;581.5228271484375;0.0008824969;582.323974609375
126;581.5228271484375;0.00088161486;582.3239135742188
127;581.5227661132812;0.00088073366;582.3239135742188
128;581.5228271484375;0.0008798534;582.3239135742188
129;581.522705078125;0.000878974;582.3238525390625
130;581.522705078125;0.00087809545;582.3238525390625
131;581.522705078125;0.0008772178;582.3238525390625
132;581.5227661132812;0.000876341;582.3237915039062
133;581.5227661132812;0.0008754651;582.32373046875
134;581.522705078125;0.00087459007;582.32373046875
135;581.522705078125;0.0008737159;582.32373046875
136;581.522705078125;0.0008728426;582.32373046875
137;581.522705078125;0.0008719702;582.3236694335938
138;581.522705078125;0.0008710987;582.3236694335938
139;581.522705078125;0.00087022805;582.3236694335938
140;581.522705078125;0.00086935825;582.3236083984375
141;581.522705078125;0.0008684893;582.3236083984375
142;581.522705078125;0.0008676213;582.3236083984375
143;581.522705078125;0.0008667541;582.3236083984375
144;581.5226440429688;0.00086588773;582.3235473632812
145;581.522705078125;0.0008650223;582.3235473632812
146;581.522705078125;0.0008641577;582.323486328125
147;581.522705078125;0.000863294;582.323486328125
148;581.5226440429688;0.00086243113;582.323486328125
149;581.5226440429688;0.00086156913;582.323486328125
150;581.5226440429688;0.00086070795;582.3234252929688
151;581.5226440429688;0.0008598477;582.3234252929688
152;581.5226440429688;0.00085898826;582.3234252929688
153;581.5226440429688;0.0008581297;582.3234252929688
154;581.5225830078125;0.000857272;582.3233642578125
155;581.5226440429688;0.0008564152;582.3233642578125
156;581.5225830078125;0.0008555592;582.3233642578125
157;581.5225219726562;0.00085470406;582.3233032226562
158;581.5225830078125;0.0008538498;582.3233032226562
159;581.5225830078125;0.00085299637;582.3233032226562
160;581.5225830078125;0.0008521438;582.3233032226562
161;581.5225219726562;0.00085129205;582.3231811523438
162;581.5225219726562;0.0008504412;582.3231811523438
163;581.5225219726562;0.00084959116;582.3231811523438
164;581.5225219726562;0.000848742;582.3231811523438
165;581.5225219726562;0.0008478937;582.3231201171875
166;581.5225219726562;0.0008470462;582.3231201171875
167;581.5225219726562;0.00084619963;582.3231201171875
168;581.5225219726562;0.0008453538;582.3230590820312
169;581.5224609375;0.0008445089;582.3230590820312
170;581.5225219726562;0.0008436648;582.3230590820312
171;581.5225219726562;0.00084282155;582.322998046875
172;581.5224609375;0.00084197917;582.322998046875
173;581.5225219726562;0.0008411376;582.322998046875
174;581.5224609375;0.0008402969;582.322998046875
175;581.5223999023438;0.00083945703;582.3228759765625
176;581.5224609375;0.00083861797;582.3228759765625
177;581.5224609375;0.0008377798;582.3228759765625
178;581.5223999023438;0.0008369424;582.3228149414062
179;581.5223999023438;0.0008361059;582.3228149414062
180;581.5223999023438;0.0008352702;582.32275390625
181;581.5223388671875;0.00083443534;582.32275390625
182;581.5223999023438;0.00083360134;582.3226928710938
183;581.5223999023438;0.00083276816;582.3226928710938
184;581.5223999023438;0.0008319358;582.3226318359375
185;581.5223388671875;0.0008311043;582.3225708007812
186;581.5222778320312;0.0008302736;582.3225708007812
187;581.5223388671875;0.00082944374;582.322509765625
188;581.5222778320312;0.0008286147;582.322509765625
189;581.5222778320312;0.0008277865;582.3224487304688
190;581.5222778320312;0.00082695915;582.3223876953125
191;581.522216796875;0.0008261326;582.3223266601562
192;581.522216796875;0.00082530687;582.322265625
193;581.522216796875;0.00082448195;582.3222045898438
194;581.522216796875;0.0008236579;582.3222045898438
195;581.5221557617188;0.00082283467;582.3220825195312
196;581.5221557617188;0.00082201225;582.322021484375
197;581.5220947265625;0.00082119065;582.3219604492188
198;581.5220947265625;0.00082036987;582.3218994140625
199;581.5220336914062;0.0008195499;582.3218383789062
200;581.5220947265625;0.00081873074;582.32177734375
201;581.5220336914062;0.00081791246;582.3216552734375
202;581.5220336914062;0.00081709493;582.321533203125
203;581.52197265625;0.0008162782;582.3214721679688
204;581.52197265625;0.0008154624;582.3214111328125
205;581.52197265625;0.0008146473;582.3213500976562
206;581.52197265625;0.0008138331;582.3212280273438
207;581.5219116210938;0.00081301964;582.3211669921875
208;581.5219116210938;0.00081220706;582.3211059570312
209;581.5218505859375;0.00081139524;582.321044921875
210;581.5218505859375;0.0008105842;582.3209228515625
211;581.5218505859375;0.0008097741;582.32080078125
212;581.5218505859375;0.0008089647;582.32080078125
213;581.5217895507812;0.00080815615;582.3206787109375
214;581.5217895507812;0.0008073484;582.3206176757812
215;581.5217895507812;0.0008065414;582.320556640625
216;581.521728515625;0.0008057353;582.3204956054688
217;581.521728515625;0.00080493;582.3204956054688
218;581.521728515625;0.00080412545;582.3203735351562
219;581.521728515625;0.0008033217;582.3203735351562
220;581.5216674804688;0.0008025188;582.3203125
221;581.5216674804688;0.0008017167;582.3202514648438
222;581.5216674804688;0.00080091535;582.3202514648438
223;581.5216674804688;0.0008001148;582.3201293945312
224;581.5216064453125;0.0007993151;582.3201293945312
225;581.5216064453125;0.0007985162;582.320068359375
226;581.5216064453125;0.0007977181;582.3200073242188
227;581.5216064453125;0.0007969208;582.3200073242188
228;581.5216064453125;0.0007961243;582.3199462890625
229;581.5215454101562;0.0007953285;582.3198852539062
230;581.5215454101562;0.0007945336;582.31982421875
231;581.5215454101562;0.00079373945;582.31982421875
232;581.5215454101562;0.00079294614;582.3197631835938
233;581.5215454101562;0.0007921536;582.3197021484375
234;581.521484375;0.0007913618;582.3197021484375
235;581.5214233398438;0.00079057086;582.319580078125
236;581.5214233398438;0.0007897807;582.319580078125
237;581.5214233398438;0.0007889913;582.3195190429688
238;581.5214233398438;0.0007882027;582.3195190429688
239;581.5214233398438;0.0007874149;582.3194580078125
240;581.5214233398438;0.0007866279;582.3193969726562
241;581.5214233398438;0.0007858416;582.3192749023438
242;581.5213623046875;0.00078505615;582.3192749023438
243;581.5213623046875;0.0007842715;582.3192138671875
244;581.5213623046875;0.00078348763;582.3191528320312
245;581.5213623046875;0.00078270456;582.3191528320312
246;581.5213012695312;0.00078192225;582.319091796875
247;581.5213012695312;0.0007811407;582.3190307617188
248;581.5213012695312;0.00078035996;582.3189697265625
249;581.521240234375;0.00077958;582.3189086914062
250;581.521240234375;0.0007788008;582.31884765625
251;581.521240234375;0.0007780224;582.3187866210938
252;581.5211791992188;0.00077724474;582.3187255859375
253;581.5211791992188;0.0007764679;582.3186645507812
254;581.5211181640625;0.0007756918;582.318603515625
255;581.5211181640625;0.0007749165;582.3185424804688
256;581.5211181640625;0.000774142;582.3184814453125
257;581.5211181640625;0.0007733682;582.3184204101562
258;581.5211181640625;0.00077259523;582.3182983398438
259;581.5211181640625;0.00077182305;582.3182983398438
260;581.5210571289062;0.00077105156;582.3181762695312
261;581.52099609375;0.0007702809;582.318115234375
262;581.52099609375;0.00076951104;582.3180541992188
263;581.52099609375;0.0007687419;582.31787109375
264;581.52099609375;0.00076797354;582.3178100585938
265;581.5208740234375;0.00076720596;582.3177490234375
266;581.5208740234375;0.00076643913;582.317626953125
267;581.5208740234375;0.00076567306;582.3175659179688
268;581.5208129882812;0.0007649078;582.3174438476562
269;581.5208129882812;0.00076414325;582.3173217773438
270;581.520751953125;0.0007633795;582.3172607421875
271;581.5206909179688;0.0007626165;582.317138671875
272;581.520751953125;0.0007618543;582.3170166015625
273;581.5206909179688;0.0007610928;582.31689453125
274;581.5206298828125;0.0007603321;582.3167724609375
275;581.5206298828125;0.00075957214;582.316650390625
276;581.5205688476562;0.00075881294;582.3164672851562
277;581.5205078125;0.0007580545;582.3163452148438
278;581.5204467773438;0.0007572968;582.316162109375
279;581.5204467773438;0.0007565399;582.3160400390625
280;581.5203857421875;0.00075578375;582.3157958984375
281;581.5203247070312;0.00075502833;582.3156127929688
282;581.520263671875;0.0007542737;582.3154296875
283;581.520263671875;0.00075351977;582.3152465820312
284;581.5201416015625;0.0007527666;582.3150024414062
285;581.52001953125;0.0007520143;582.3147583007812
286;581.52001953125;0.0007512626;582.3145141601562
287;581.5199584960938;0.0007505117;582.3142700195312
288;581.5198364257812;0.0007497616;582.31396484375
289;581.5197143554688;0.0007490122;582.3136596679688
290;581.5195922851562;0.00074826356;582.3132934570312
291;581.51953125;0.0007475157;582.31298828125
292;581.5194091796875;0.00074676855;582.3125610351562
293;581.519287109375;0.00074602215;582.3121948242188
294;581.5191650390625;0.0007452765;582.311767578125
295;581.51904296875;0.0007445316;582.3113403320312
296;581.5188598632812;0.00074378744;582.3108520507812
297;581.5187377929688;0.000743044;582.310302734375
298;581.5184936523438;0.00074230134;582.3096923828125
299;581.518310546875;0.00074155943;582.30908203125
300;581.51806640625;0.0007408182;582.308349609375
301;581.5177612304688;0.00074007775;582.3075561523438
302;581.5175170898438;0.00073933805;582.3067016601562
303;581.5170288085938;0.0007385991;582.3057861328125
304;581.5167236328125;0.00073786086;582.3046875
305;581.5162353515625;0.00073712337;582.3035278320312
306;581.5156860351562;0.00073638663;582.3021850585938
307;581.51513671875;0.0007356506;582.3007202148438
308;581.514404296875;0.0007349153;582.2990112304688
309;581.513671875;0.0007341808;582.297119140625
310;581.5126342773438;0.00073344697;582.2949829101562
311;581.5115356445312;0.0007327139;582.2925415039062
312;581.51025390625;0.00073198153;582.289794921875
313;581.5086669921875;0.0007312499;582.28662109375
314;581.5067749023438;0.000730519;582.282958984375
315;581.504638671875;0.00072978885;582.2787475585938
316;581.5017700195312;0.00072905945;582.2740478515625
317;581.4990844726562;0.00072833075;582.2686157226562
318;581.4957885742188;0.0007276028;582.262451171875
319;581.4910278320312;0.00072687556;582.2552490234375
320;581.486083984375;0.000726149;582.2468872070312
321;581.4794921875;0.0007254233;582.237060546875
322;581.4718627929688;0.0007246982;582.2255249023438
323;581.4622802734375;0.00072397385;582.2118530273438
324;581.45068359375;0.00072325027;582.1967163085938
325;581.4361572265625;0.00072252733;582.1813354492188
326;581.4157104492188;0.0007218052;582.1627197265625
327;581.3961181640625;0.0007210837;582.1482543945312
328;581.3639526367188;0.000720363;582.1404418945312
329;581.32373046875;0.000719643;582.146484375
330;581.2669677734375;0.00071892375;582.1527709960938
331;581.1903076171875;0.0007182052;582.1474609375
332;581.0911254882812;0.0007174873;582.1118774414062
333;580.9483032226562;0.0007167702;582.004638671875
334;580.790283203125;0.00071605376;581.736328125
335;580.5911865234375;0.0007153381;581.248291015625
336;580.1629638671875;0.0007146231;580.4466552734375
337;579.461669921875;0.0007139088;579.2845458984375
338;578.3067016601562;0.0007131953;578.3298950195312
339;575.7557983398438;0.00071248243;575.0881958007812
340;572.1096801757812;0.0007117703;567.03466796875
341;565.5665893554688;0.0007110589;556.200927734375
342;548.520751953125;0.0007103482;530.3924560546875
343;516.3226318359375;0.00070963823;452.8935546875
344;442.44561767578125;0.0007089289;375.492431640625
345;370.4745178222656;0.00070822035;325.9030456542969
346;324.4922790527344;0.0007075125;305.37725830078125
347;304.4679870605469;0.0007068053;288.1085205078125
348;287.1363220214844;0.00070609886;274.4595642089844
349;274.7177734375;0.00070539315;264.3944091796875
350;264.5365905761719;0.0007046881;256.25341796875
351;256.3832092285156;0.00070398377;249.04974365234375
352;248.67869567871094;0.0007032801;242.35728454589844
353;242.40277099609375;0.0007025772;235.81143188476562
354;236.2064971923828;0.00070187496;229.41885375976562
355;230.5733642578125;0.00070117344;223.4552001953125
356;224.8367156982422;0.0007004726;217.99839782714844
357;219.75025939941406;0.0006997725;212.5977325439453
358;214.7909698486328;0.0006990731;207.30636596679688
359;210.30844116210938;0.00069837435;202.12850952148438
360;205.8719482421875;0.0006976763;197.0878448486328
361;202.12240600585938;0.000696979;192.1750946044922
362;198.5438995361328;0.00069628237;187.69424438476562
363;195.0138702392578;0.00069558644;183.35804748535156
364;191.86465454101562;0.0006948912;179.6479034423828
365;188.97242736816406;0.0006941967;176.12062072753906
366;186.44223022460938;0.0006935028;172.68186950683594
367;183.80258178710938;0.00069280964;169.73416137695312
368;181.6366424560547;0.0006921172;167.20040893554688
369;179.40292358398438;0.0006914254;165.0343017578125
370;177.51113891601562;0.0006907343;162.95062255859375
371;175.7397918701172;0.00069004396;160.97149658203125
372;173.90679931640625;0.00068935426;159.09750366210938
373;172.63482666015625;0.00068866526;157.46163940429688
374;171.43316650390625;0.0006879769;155.92398071289062
375;170.21141052246094;0.0006872893;154.4451141357422
376;169.46054077148438;0.0006866023;153.01101684570312
377;168.27267456054688;0.00068591605;151.8883819580078
378;167.40296936035156;0.0006852305;150.769287109375
379;166.78634643554688;0.0006845456;149.60787963867188
380;165.79550170898438;0.00068386144;148.55491638183594
381;164.92408752441406;0.0006831779;147.3722686767578
382;163.79432678222656;0.00068249507;145.96234130859375
383;162.3188018798828;0.0006818129;143.85675048828125
384;159.7970428466797;0.00068113144;140.44761657714844
385;156.0915069580078;0.00068045064;136.84292602539062
386;152.31541442871094;0.00067977054;140.9740447998047
387;153.8422088623047;0.0006790911;135.2580108642578
388;150.23007202148438;0.0006784123;134.20733642578125
389;150.11563110351562;0.00067773426;134.5619354248047
390;149.96612548828125;0.0006770569;133.54444885253906
391;148.42913818359375;0.0006763802;130.97750854492188
392;145.6440887451172;0.0006757041;127.60746002197266
393;142.16812133789062;0.0006750288;126.36552429199219
394;140.65223693847656;0.000674354;125.45967102050781
395;138.4112548828125;0.00067368004;120.9512710571289
396;134.6638641357422;0.0006730067;117.83654022216797
397;131.1707000732422;0.00067233405;114.81718444824219
398;127.5971908569336;0.00067166204;113.07119750976562
399;125.02885437011719;0.0006709907;112.58123779296875
400;123.21243286132812;0.00067032006;108.73889923095703
401;120.65383911132812;0.00066965003;107.1692123413086
402;119.7804946899414;0.00066898076;106.08047485351562
403;118.9472885131836;0.0006683121;106.23237609863281
404;117.52693176269531;0.00066764414;104.11363220214844
405;116.77456665039062;0.0006669768;103.08393859863281
406;115.35575866699219;0.0006663102;103.60803985595703
407;114.98043060302734;0.0006656442;101.11670684814453
408;113.2285385131836;0.00066497887;100.43470764160156
409;112.42828369140625;0.00066431426;99.2544937133789
410;111.17988586425781;0.0006636502;98.84356689453125
411;110.65582275390625;0.00066298695;97.35026550292969
412;109.18624877929688;0.00066232425;97.33609008789062
413;108.37898254394531;0.00066166226;95.86264038085938
414;107.32572174072266;0.00066100096;94.93965911865234
415;106.73269653320312;0.0006603403;94.54574584960938
416;105.8272476196289;0.0006596803;94.34883117675781
417;105.08285522460938;0.0006590209;93.15985107421875
418;104.69727325439453;0.00065836223;93.3036880493164
419;104.02696990966797;0.0006577042;92.81629943847656
420;103.10013580322266;0.0006570468;92.36453247070312
421;104.23130798339844;0.0006563901;91.68018341064453
422;102.02532958984375;0.00065573404;91.61640930175781
423;101.78384399414062;0.0006550786;90.88269805908203
424;101.11505889892578;0.0006544239;90.0492935180664
425;100.8084945678711;0.00065376976;90.28363037109375
426;100.61187744140625;0.0006531163;89.27239990234375
427;99.94261932373047;0.0006524635;89.491455078125
428;99.51119232177734;0.0006518114;88.7220230102539
429;99.14360046386719;0.0006511599;88.63142395019531
430;98.62260437011719;0.0006505091;88.21723937988281
431;98.75421905517578;0.0006498589;87.80663299560547
432;98.22578430175781;0.00064920937;87.27328491210938
433;97.57829284667969;0.00064856047;87.0550308227539
434;97.08482360839844;0.00064791227;87.05633544921875
435;97.14985656738281;0.00064726465;86.7024154663086
436;97.73869323730469;0.00064661773;88.00276184082031
437;98.2162857055664;0.00064597145;86.18296813964844
438;97.8768539428711;0.0006453258;85.72270202636719
439;97.0684585571289;0.00064468075;92.97305297851562
440;99.52406311035156;0.0006440364;85.6823959350586
441;97.4131851196289;0.00064339273;85.13827514648438
442;97.03063201904297;0.00064274966;86.56500244140625
443;96.6845932006836;0.0006421072;84.73039245605469
444;95.39330291748047;0.0006414654;84.85430908203125
445;94.74520874023438;0.00064082426;84.33594512939453
446;94.7842025756836;0.00064018375;84.15713500976562
447;94.19300842285156;0.0006395439;84.02456665039062
448;94.14694213867188;0.0006389047;86.10063171386719
445;93.98800659179688;0.00064082426;86.66279602050781
446;95.54244232177734;0.00064018375;83.8021011352539
447;93.85906219482422;0.0006395439;83.9643783569336
448;94.5197982788086;0.0006389047;84.92251586914062
449;94.10382843017578;0.0006382661;83.08348846435547
450;93.27225494384766;0.00063762814;82.90027618408203
451;92.9032211303711;0.0006369908;82.7522964477539
452;92.72537231445312;0.00063635415;82.71414947509766
453;92.81798553466797;0.0006357181;84.97744750976562
454;93.97026062011719;0.0006350827;82.92047119140625
455;92.26359558105469;0.00063444796;82.73667907714844
456;95.03219604492188;0.00063381385;83.61150360107422
457;93.18083953857422;0.0006331803;86.72492218017578
458;94.19085693359375;0.0006325475;82.45012664794922
459;93.82054901123047;0.00063191523;82.1465835571289
460;92.48953247070312;0.0006312836;83.86102294921875
461;92.45706176757812;0.00063065265;82.84461212158203
462;93.26026153564453;0.0006300223;81.59358978271484
463;91.72484588623047;0.0006293926;81.0619888305664
464;90.84308624267578;0.0006287636;81.17263793945312
465;91.16812133789062;0.0006281351;82.45093536376953
466;92.01683807373047;0.0006275073;80.53369903564453
467;92.35121154785156;0.0006268801;80.77580261230469
468;91.35900115966797;0.00062625355;86.07624816894531
469;93.75048828125;0.0006256276;80.03787994384766
470;91.91228485107422;0.00062500226;81.56591033935547
471;91.73455047607422;0.0006243776;83.61627197265625
472;91.8524398803711;0.0006237535;79.83712768554688
473;89.57213592529297;0.00062313006;79.64698028564453
474;89.53334045410156;0.00062250724;80.1614761352539
475;89.38732147216797;0.00062188506;79.18778991699219
476;88.96459197998047;0.00062126346;79.04633331298828
477;89.00054931640625;0.0006206425;78.69092559814453
478;88.22149658203125;0.0006200222;78.51758575439453
479;88.07304382324219;0.0006194025;78.18510437011719
480;87.75902557373047;0.0006187834;78.00872802734375
481;87.74783325195312;0.0006181649;77.63289642333984
482;87.57414245605469;0.0006175471;77.1149673461914
483;86.7787094116211;0.00061692984;77.5153579711914
484;86.35777282714844;0.0006163132;76.02613067626953
485;84.92688751220703;0.0006156972;76.37956237792969
486;84.5589370727539;0.0006150818;73.61173248291016
487;82.8880844116211;0.000614467;71.73381805419922
488;80.63310241699219;0.00061385287;70.77437591552734
489;77.18428039550781;0.0006132393;64.70787811279297
490;73.46942138671875;0.0006126264;59.10801696777344
491;66.95591735839844;0.0006120141;58.55442810058594
492;65.24444580078125;0.0006114024;58.01979446411133
493;65.61264038085938;0.00061079126;57.223228454589844
494;63.81363296508789;0.0006101808;54.694801330566406
495;62.36772918701172;0.0006095709;54.814208984375
496;62.165462493896484;0.0006089616;54.91505432128906
497;62.37836837768555;0.000608353;54.6575927734375
498;61.94886779785156;0.0006077449;56.012733459472656
499;62.41255187988281;0.0006071375;54.98291015625
500;62.9865608215332;0.00060653064;54.792903900146484
501;62.30885314941406;0.0006059244;54.696659088134766
502;62.55705261230469;0.0006053188;54.556068420410156
503;62.097381591796875;0.0006047138;57.301082611083984
504;62.931884765625;0.0006041094;54.445640563964844
505;62.240848541259766;0.0006035056;54.535404205322266
506;61.728485107421875;0.0006029024;55.32615661621094
507;62.128604888916016;0.00060229975;54.916221618652344
508;62.803627014160156;0.0006016978;54.315425872802734
509;61.65232849121094;0.00060109637;54.249637603759766
510;61.47282409667969;0.00060049555;54.20248031616211
511;61.4749641418457;0.0005998954;54.236412048339844
512;61.293800354003906;0.0005992958;54.54022979736328
513;61.159725189208984;0.0005986968;53.951011657714844
514;61.63825225830078;0.0005980984;53.88860321044922
515;61.04696273803711;0.0005975006;54.5256462097168
516;61.26032638549805;0.0005969034;53.750648498535156
517;60.47018051147461;0.0005963068;53.721092224121094
518;60.65316390991211;0.00059571076;53.621238708496094
519;60.746517181396484;0.00059511536;53.522491455078125
520;60.444698333740234;0.00059452053;53.56422805786133
521;60.94655227661133;0.00059392635;53.42240905761719
522;60.14836883544922;0.0005933327;54.29792785644531
523;60.55922317504883;0.00059273967;53.3341178894043
524;60.32350540161133;0.00059214723;53.31965637207031
525;60.610897064208984;0.0005915554;53.76482391357422
526;60.476619720458984;0.0005909641;53.062583923339844
527;60.15016555786133;0.0005903734;53.26554870605469
528;60.676570892333984;0.00058978336;52.95028305053711
529;59.409698486328125;0.0005891939;53.75420379638672
530;59.99077606201172;0.00058860495;52.91791534423828
531;60.314849853515625;0.00058801664;52.85531234741211
532;59.65373229980469;0.0005874289;54.326271057128906
533;60.26658248901367;0.0005868418;52.56241226196289
534;58.976280212402344;0.0005862553;52.93488311767578
535;60.5895881652832;0.0005856693;52.4181022644043
536;59.559669494628906;0.0005850839;55.12688064575195
537;60.55535125732422;0.0005844991;52.36837387084961
538;58.842010498046875;0.0005839149;52.341346740722656
539;59.03580093383789;0.0005833313;52.02153015136719
540;58.741455078125;0.00058274827;52.81047058105469
541;59.13052749633789;0.0005821658;52.015235900878906
542;58.43254089355469;0.00058158394;51.924556732177734
543;58.4612922668457;0.0005810026;51.68922424316406
544;58.03553771972656;0.00058042194;51.64491271972656
545;57.87107849121094;0.0005798418;51.521446228027344
546;57.71477127075195;0.0005792622;51.37800598144531
547;57.610511779785156;0.0005786833;51.30378723144531
548;57.47133255004883;0.00057810487;51.225738525390625
549;57.39097595214844;0.00057752704;51.09220886230469
550;57.196739196777344;0.0005769498;50.94147491455078
551;57.1791877746582;0.00057637313;50.8151969909668
552;57.228145599365234;0.00057579705;50.73408508300781
553;56.91702651977539;0.00057522155;50.52314376831055
554;56.570735931396484;0.00057464663;50.44095230102539
555;56.575233459472656;0.00057407224;50.284061431884766
556;56.4820556640625;0.0005734985;50.141475677490234
557;56.19057083129883;0.00057292526;49.988975524902344
558;55.94007873535156;0.0005723526;49.899471282958984
559;56.14320373535156;0.00057178055;49.62190246582031
560;55.43614196777344;0.00057120906;49.39491653442383
561;55.25138854980469;0.00057063816;49.17109298706055
562;55.048622131347656;0.0005700678;49.007503509521484
563;54.78642654418945;0.000569498;48.79933547973633
564;54.593406677246094;0.0005689288;48.5540657043457
